"schoolId","name","oldName","principal","region","province","city","congDist","brgy","street","telNo1","telNo2","fax","cellNo1","cellNo2","website"
"1201617","Matalam Institute of Science and Technology, Inc.",,"Marvin Marcinni Repato Prado n/a","120000000","124700000","124708000","2","Poblacion","C.M. Recto Street","0 0","0 0","N/A ","0927 2663322","0949 8242079","NONE"
"1201618","Notre Dame of Arakan, Inc.",,"ARLENE LEGASPI GENTE ","120000000","124700000","124718000","2","DOROLUMAN",,"0 0","0 0","0 0","0909 7794520"," ",
"1201619","Notre Dame of Kidapawan College","Notre Dame of Kidapawan College, Inc.","CHRISTOPHER JAMES D. FERRER MA","120000000","124700000","124704000","0",,"Datu Ingkal Street","64 577","64 577","064 577-1672"," "," ",
"1201620","Notre Dame of Magpet Inc.",,"Liezle Talotalo Olaveja ","120000000","124700000","124706000","2","Poblacion","Alson's Avenue","0 0","0 0"," ","0919 9925243","0998 5785002",
"1201621","Notre Dame of Makilala",,"MA. YOLANDA DOMINGUEZ CAPIÑA RVM","120000000","124700000","124707000","2","Poblacion","National Highway","64 572","0 0","064 572-7886","0 0","0 0","0"
"1201622","Notre Dame of Matalam, Inc.",,"LIEZLE TALOTALO OLAVEJA ","120000000","124700000","124708000","2","Poblacion",,"0 0","0 0"," ","0912 4988685"," ",
"1201623","Notre Dame of Mlang",,"DELICIA B AMADOR PM","120000000","124700000","124710000","0","Poblacion B","Garcia","64 5720193","64 5720193"," "," "," ",
"1201624","Notre Dame of Tulunan","-","Imelda  S Cabardo O.P.","120000000","124700000","124714000","2","Bual","Purok 6","0 0","0 0"," ","0920 2493998"," ",
"1201625","President Roxas Memorial Institute of Cotabato, Inc.","President Roxas Memorial Institute ","ARNEL VILLANUEVA TONGAN ","120000000","124700000","124713000","2","Poblacion","Arca St","0 0","0 0","0 0","0917 8518131","0930 9575946","none"
"1201626","Saint Mary\'s Academy of Kidapawan",,"MARIA NINA C. BALBAS ,RVM","120000000","124700000","124704000","2",,"Quezon Boulevard","64 2783907","64 2881317","64 2783907","0946 8468093","0919 4968216",
"1201627","Rock Valley Christian College Foundation, Inc.","Small Valley Christian School","Gene Donato Maslog ","120000000","124700000","124707000","2","Poblacion","Dao St.","2 5722126","2 2682344"," ","0907 8252091","0909 0051751",
"1201628","Southern Baptist College","United Christian College","DOLLY JOY VERDEBLANCO VALENZUELA ","120000000","124700000","124710000","2","Bialong","National Highway","64 5724020","0 0","064 5724020","0919 4404206","0907 1705207","www.sobapco.com"
"1201629","Edenton Mission College, Inc.",,"Alejandro Sayana Begornia Jr.","120000000","128000000","128005000","0","Sison","Edenton","0 0","0 0"," ","0910 2711954","0919 7980396",
"1201630","Holy Infant School of Malungon",,"Annabelle D Dapitan ","120000000","128000000","128007000","0","Poblacion","Purok Maliwanag","83 8950265","0 0"," ","0928 3804247","0930 9244324","http://holyinfanters.blogspot.com"
"1201631","Malandag Adventist Academy, Inc.",,"Elmaree G. Obeldo ","120000000","128000000","128007000","0","Malandag","Bayabas","0 0","0 0","- -","0917 6987766","- -","-"
"1201632","Malandag Institute Inc.",,"Natividad Braga Oliverio ","120000000","128000000","128007000","0","Malandag"," Anthurium","0 0","0 0"," N/A","0916 8615106","0905 8863683","None"
"1201633","Notre Dame of Glan, Inc.",,"Consuelo Rizardo Sarcon ","120000000","128000000","128002000","0","Poblacion","Sta. Catalina Ave.","0 0","0 0"," ","0917 6961933"," ",
"1201634","Notre Dame of Kiamba",,"Orly Quilantang Gantala -","120000000","128000000","128003000","0","Poblacion","National Highway","0 0","0 0"," ","0949 8858130","0912 0388514","notredameourmother_1965@yahoo.com"
"1201635","Notre Dame of Maasim",,"MARLON ALLORO MAGLANTAY ","120000000","128000000","128004000","0","Poblacion",,"0 0","0 0"," ","0910 2360564"," ",
"1201636","Notre Dame of Maitum",,"EDWIN LEAL SURIGA ","120000000","128000000","128005000","0","Malalag","Provincial Road","0 0","0 0","0 0","0910 7585750","0949 6895815",
"1201637","Southern Cotabato Academy, Inc.",,"Lolita Viloria Aniceto ","120000000","128000000","128003000","0","Poblacion","Dela Cruz","0 0","0 0"," ","0919 8586591"," ",
"1201638","B.E.S.T. College of Polomolok, Inc.",,"LYDIA A RAMOS ","120000000","126300000","126312000","1","Poblacion","Valencia Site","83 5002258","0 0","83 5002258","0915 5325731","0917 7150436",
"1201639","Christ the King High School of Labu, Inc.",,"ISAAC QUIÑOZA AMOYAR Sr.","120000000","126300000","126303000","1","Katangawan","Labu Purok 3","0 0","0 0"," ","0946 6627121"," ",
"1201640","Christian School of Polomolok(South Cotabato), Inc.","Christian School of Polomolok, Inc.","ELAINE  INES TOTIMO ","120000000","126300000","126312000","1","Poblacion","Corner Rosal-Cadena de Amor Streets","83 5000025","0 0","83 5000025","0919 8763640","0932 8637224","cspian.net"
"1201641","Divine Institute Inc.","Divine Institute","Edgar Tumbagahan Castromayor -","120000000","126300000","126303000","1","Mabuhay","New Mabuhay","0 0","0 0"," ","0919 8966963","0905 1112446",
"1201642","General Paulino Santos Memorial Institute","-","Proceso James Salva -","120000000","126300000","126317000","1","Poblacion","Balayon Street","0 0","0 0"," ","0921 6378474","0929 1434866",
"1201643","General Santos Academy",,"Lynneth Grace Panaguiton Ledesma MA","120000000","126300000","126312000","1","Lumakil","National Highway","83 5002593","0 0"," ","0910 5299963","0947 5127539",
"1201644","General Santos Hope Christian School, Inc.",,"Ronaldo F. Centeno ","120000000","126300000","126303000","1","City Heights","Dadiangas Heights","83 5526468","83 3011813"," "," "," ",
"1201645","Holy Trinity College of General Santos City, Inc.","Holy Trinity School","MARIA GIOVANNA G. ABECIA EdD.","120000000","126300000","126303000","1","North","Daproza Avenue","83 5525578","83 5523905","083 5523905"," ","- -","www.htcgsc.edu.ph"
"1201646","Koronadal Academy",,"Luz B Butihen ","120000000","126300000","126314000","1","Poblacion","Prov'l Hi-way","0 0","0 0"," ","0920 8217286"," ",
"1201647","Matutum View Academy of S.D.A., Inc.",,"ISMAEL RESULTAN ASUNCION ","120000000","126300000","126317000","1","Acmonan","Purok 4","0 0","0 0","- -","0929 8210530","0998 5414968",
"1201648","Matutum View Baptist Academy, Inc.","-","Glenda Makilan Altamera ","120000000","126300000","126312000","1","Cannery","Tuyac Subdivision","0 0","0 0","- -","0921 2170267","0998 4279621","mvbainc@yahoo.com"
"1201649","Notre Dame of Dadiangas University (Lagao Campus)",,"NOEL T. FERNANDEZ,  FMS","120000000","126300000","126303000","1","Lagao","San Pablo Street","83 5525997","83 5523251","083 5525997"," "," ",
"1201650","Notre Dame of Dadiangas University (Espina Campus)",,"Arnel S. Alfanta FMS","120000000","126300000","126303000","1","Labangal","Doña Soledad Ave.","83 3012724","0 5524351","083 3012724","0928 6398559","0906 2567474","www.nddu.edu.ph"
"1201651","Notre Dame Siena College of General Santos City, Inc.","Notre Dame of General Santos City","Mailyn  P. Bolivar OP","120000000","126300000","126303000","1","San Isidro","NLSA Road Ext., Prk. Masagana,  General Santos City","552 3803","0 0","552 3803","0946 6792836","0999 9961680",
"1201652","Notre Dame of Lagao",,"   ","120000000","126300000","126303000","1",,,"0 0","0 0"," "," "," ",
"1201653","Notre Dame of Polomolok","Notre Dame Siena College of Polomolok, Inc.","Seldita Caparos Tiorosio OP","120000000","126300000","126312000","1","Poblacion","Bayan Sr.","83 5008401","0 0","083 5008401"," "," ",
"1201654","Schola de San Jose","(Formerly: Provincial Technical Institute for Southern Mindanao)","Eufronia A. Alerta, Ph.D","120000000","126300000","126312000","1","Poblacion","Cannery Road","83 2252653","83 2252633","083 2252653","0929 5363779","0929 5980610",
"1201655","Ramon Magsaysay Memorial Colleges, Inc.",,"Nora Fe  Obedoza Velasco ","120000000","126300000","126303000","1","South","Pioneer Avenue General Santos City","83 3070252","83 5523348","83 3011927","0935 8963562","0937 3708242","www.rmmc.edu.ph"
"1201656","San Lorenzo Ruiz Academy of Polomolok","Jose L. Valencia Academy","Medy G Lamboso -","120000000","126300000","126312000","1","Poblacion",,"83 5008263","83 5003141","83 5003141"," "," ",
"1201657","Alah Valley Academy","-","IRENE ROSE STA.MARIA JAVELLANA ","120000000","126300000","126313000","2","Libertad","Allah Valley Drive","83 2383023","0 0","83 2383329","0906 5969868","0917 7053779",
"1201658","King's College of Marbel, Inc.",,"Ethel Ruth Cagas  Dignadice ","120000000","126300000","126306000","2","Brgy. Morales","-","83 1922","0 0"," ","0906 6262434"," ",
"1201659","King's of Lake Sebu",,"ELENA G. BARKER ","120000000","126300000","126319000","2","Bacdulong","Sur-LS-Maitum Nat'l. Hi-way","64 2013386","0 0","0 0","0917 7008187","0917 8203988",
"1201660","Mary Mount School of Koronadal Incorporated","MARY MOUNT  SCHOOL OF KORONADAL INC","Thelma Batiller Pagunsan ","120000000","126300000","126306000","2","Zone IV","Baldostamon Subdivision","83 2283675","83 5200596"," ","0918 7293650","0998 9955310",
"1201661","Mindanao Community School",,"John Albert Espejo Cerveza ","120000000","126300000","126302000","2","Brgy. Rizal",,"83 2391603","0 0","83 2391603","0998 9581847"," ","tinyurl.com/mcsbanga"
"1201662","Moloy High School, Inc.",,"Lety Vegafria Javier ","120000000","126300000","126313000","2","Moloy","Karangalan","238 6223","0 0"," ","0929 7819615","0939 9135446",
"1201663","Notre Dame of Banga",,"Ma. Crisanta A. Armendez A.R.","120000000","126300000","126302000","2","Brgy. Benitez",,"0 0","0 0"," ","0916 5079292","0905 7413652","ndbbanga webs.com"
"1201664","Notre Dame of Lamba","-","Querubina Ocampo Cabillon A.R.","120000000","126300000","126302000","2","Lamba","Magsaysay","83 2392695","0 0"," ","0928 6113189","0912 4745330","-"
"1201665","Notre Dame of Marbel University",,"Allan Cailan Sumadic, MA","120000000","126300000","126306000","2","Brgy. Sto. Nino","Purok Masikap","83 2286609","83 2283872","83 2286609"," "," ",
"1201666","Notre Dame of New Iloilo","-","Ma.Luz Erfe Endriga,MAED RE -","120000000","126300000","126315000","2","New Iloilo","Purok Mabuhay","83 2291113","0 0","- -","- -","- -","-"
"1201667","Notre Dame of Norala",,"Joy Rigo Lutero ","120000000","126300000","126311000","2","Poblacion","Gen. Paulino Santos Avenue","83 2341090","0 0","083 2341090","0975 1594180"," ",
"1201668","Notre Dame of San Jose",,"Rosanni B. Espulgar ","120000000","126300000","126306000","2","San Jose",,"83 2281494","0 0","083 2281494","0926 3470226","0948 4589469",
"1201669","Notre Dame of Santo Ni&#241;o",,"Gina M. Dela Peña ","120000000","126300000","126318000","2","Poblacion","Prk. Sta. Cecilia Zone II","83 2351071","0 0"," "," "," ",
"1201670","Notre Dame of Surallah","Notre Dame of Surala","Sosima V. Ramos SPC","120000000","126300000","126313000","2","Libertad",,"83 2383114","83 2383113","83 2383114"," "," ",
"1201671","Notre Dame-Siena School of Marbel, Inc.","Notre Dame of Marbel for Girls/Notre Dame of Marbel","Erlinda M Muring O.P.","120000000","126300000","126306000","2","Zone III","Alunan Avenue","83 2282589","83 2285124","83 2285124"," "," ","www.ndssm.edu.ph"
"1201672","Philippine Colleges of the South, Inc.",,"MELLY LAPIDO OLIVER ","120000000","126300000","126306000","2","Bo.1","Mariano Marcos-Abrenica Streets","83 2283020","0 0"," ","0920 9690616"," ",
"1201673","Santa Cruz Mission School, Inc.-Dekolon",,"LUCIA E. EXIOMO ","120000000","126300000","126319000","2","Poblacion","Dekolon","83 2282313","0 0"," ","0928 3311183","0906 6091738","www.scmsi-lakesebu.com"
"1201674","Santa Cruz Mission School, Inc.-Lem-Ehek","Notre Dame of Lake Sebu","TOTING F. BLONTO ","120000000","126300000","126319000","2","Poblacion","Lem-ehek,","83 2282313","0 0"," "," ","0906 6091738","www.scmsi-lakesebu.com"
"1201675","Dr. Domingo B. Tamondong Memorial Hospital & College Foundation Inc.","South Eastern Academy","MELLY LAPIDO OLIVER ","120000000","126300000","126302000","2","Yangco",,"64 5430010","0 0"," ","0905 8933795","0905 8805900",
"1201676","Southern Institute of Technical Education and Driving School, Inc.",,"Rodolfo Hidalgo Josue ","120000000","126300000","126306000","2","General Paulino Santos","Corner De Pedro-Balmores Streets","83 2282910","83 3821625","083 2282910","0917 7953030","0908 8822050","www.sitekoronadal.com"
"1201677","Tantangan Institute",,"ESTRELLITA  FUGATA RICO ","120000000","126300000","126315000","2","Poblacion","Kadena de Amor","0 0","0 0"," ","0918 5299717","0920 5741922",
"1201678","Thelsan School Inc.",,"ADELAIDA S. NADERA ","120000000","126300000","126313000","2","Libertad","J.P. Laurel Street ","83 8783671","0 0","0 0","0917 6319802"," ",
"1201679","Dr. Domingo B. Tamondong Memorial Hospital &#38; College Foundation Inc.","Dr. Domingo B. Tamondong Memorial School Incorporated","PORFERIO L. LOSARIA ","120000000","126500000","126503000","0","Barangay Ala","Purok San Francisco","0 0","0 0","n/a n/a","0917 3036417","0935 9274511",
"1201680","Gapok Academy Inc.","Not  Applicable","Mary Rose F. Rubio ","120000000","126500000","126512000","0","Gapok",,"64 562","0 0"," ","0936 4343-99","0936 5883-77",
"1201681","King's College of Isulan",,"ELENA GANDOLA BARKER ","120000000","126500000","126504000","0","Kalawag 1","Ladores Street","64 2013386","0 0"," ","0917 7008187","0917 3100297","peei.org"
"1201682","Kulaman Academy, Inc.","Not  Applicable","Florentina E. Fernandez ","120000000","126500000","126512000","0","Poblacion","Leonardo Cataluna","64 526","64 0"," ","0936 4343990","0936 5883773",
"1201683","Montessori Learning Center of Isulan, Inc.",,"Carmelo Jay Tanes Latorre ","120000000","126500000","126504000","0","Kalawag I","Dapitan St.","64 2013290","0 0"," "," "," ",
"1201684","Mountain Light Academy",,"Reynaldo F Arguelles ","120000000","126500000","126512000","0","Basag",,"0 0","0 0"," ","0946 4261155","0936 3501388",
"1201685","Notre Dame of Dukay","Notre Dame of Dukay  Inc","Loida L Sorongon ","120000000","126500000","126503000","0","Dukay","Notre  Dame Ave","0 0","0 0"," "," "," ",
"1201686","Notre Dame of Esperanza",,"Elmer Iligan Dela Cruz DCC, Ed.D..","120000000","126500000","126503000","0","Saliao",,"64 2026044","64 2026249"," ","0920 5922517","0936 5315995",
"1201687","Notre Dame of Isulan (Day)",,"GEMMA DOHINOG PERALES ","120000000","126500000","126504000","0","Kalawag 1","Dapitan Street","64 2015264","0 0"," ","0939 4045941"," ",
"1201688","Notre Dame of Isulan (Night)",,"Gemma Dohinog Perales MaEd","120000000","126500000","126504000","0","Kalawag I","Dapitan","64 201","0 0"," ","0939 4045941"," ","-"
"1201689","Notre Dame of Kalamansig",,"Lorenzo Fernandez Alcayde  Jr.","120000000","126500000","126505000","0","Poblacion","Notre Dame Avenue","0 0","0 0"," ","0925 8823366","0977 8560971",
"1201690","Notre Dame of Katiko, Inc.","Notre Dame of Katiku","Profetiza Muyo Salamanca ","120000000","126500000","126510000","0","Katiko","Leoncio Diaz Avenue","0 0","0 0"," ","0918 4029372","0909 2929126","ndkatiko1971@gmail.com"
"1201691","Notre Dame of Kulaman, Inc.",,"DANILO HILARIO LABRADOR ","120000000","126500000","126512000","0","Poblacion",,"0 0","0 0"," ","0935 1317398","0919 2865956",
"1201692","Notre Dame of Lambayong, Inc.",,"Perlita Cabucos Dohinog -","120000000","126500000","126508000","0","Poblacion","Purok Inanama","0 0","0 0"," ","0936 3677446","0925 7031651","none"
"1201693","Notre Dame of Masiag","_","Danilo Baluran Montoy -","120000000","126500000","126501000","0","Masiag","_","0 0","0 0","_ _","_ _","_ _","_"
"1201694","Notre Dame of Milbuk Inc.",,"Neil Armstrong R. Espina ","120000000","126500000","126509000","0","Milbuk","Milbuk","0 0","0 0"," ","0926 3470226","0939 6549661",
"1201695","Notre Dame of Salaman College",,"Antonio Causing Llanura Ed.D","120000000","126500000","126506000","0","Poblacion 1",,"64 2053041","0 0","64 2053041"," "," ",
"1201696","Notre Dame of Tacurong College, Inc.",,"ELMER GABIO MUYCO ","120000000","126500000","126511000","0","Poblacion","Lapu - Lapu Sreet","64 2003631","64 2003364","064 2006182","0925 3881882","0932 8770237","www.ndtc.edu.ph"
"1201697","Notre Dame Siena College of Tacurong Inc.","Notre Dame of Tacurong for Girls","LORETA G. ORANZA O.P.","120000000","126500000","126511000","0","-","Lapu-lapu St., City of Tacurong","64 2007009","64 4770102","064 4770102"," "," ","www.ndtgsiena.edu.ph."
"1201698","Quezon Colleges of Southern Philippines",,"Vilma Darjan  Procalla ","120000000","126500000","126511000","0","Purok 9","National Highway","64 3841491","0 0"," "," "," ","N/A"
"1201699","Saint Augustine High School Inc.",,"Romeo O Acosta -","120000000","126500000","126510000","0","Bannawag","Prk 6","0 0","0 0"," ","0929 5159385"," ",
"1201700","Saint John Early Learning Center, Inc.","St. John Early Learning Center, Inc.","Rosalinda C Fresco ","120000000","126500000","126511000","0","New Isabela","Molave Street","64 2003752","64 2004750","64 2003752","0947 2889446","0920 9288162","n/a"
"1201701","Salaman Institute","0","Gregorio A Gaurana Jr.","120000000","126500000","126506000","0","Poblacion I","Don Aurelio F. Freires Ave.","64 2053363","0 0","064 2053363","0921 2311254","0946 0149084",
