"schoolId","shortName","name","email","oldName","principal","region","province","city","street","telNo","cellNo","fax","website"
"406920",,"Inocencio School Montessori Playschool","montessoriplayskool@yahoo.com",NULL,"Ms. Sherwin B. Inocencio","13","1374","137403","1080 Dona Andrea Subd., Bernal St., Rosario, Pasig City","640-2009/640-7337","N/A","N/A","inocenciomontessori.com"
"424600","De La Salle University Integrated School","De La Salle University Integrated School","oasis@dlsu.edu.ph",NULL,"Dr. Gil Nonato Santos","4","434","43403","LTI Spine Road","(049) 5548900","09174319253","(049) 5548919","www.dlsc.edu.ph"
"600114","ASC","Apayao State College","asc1998_conner@yahoo.com",NULL,"Zenaida A Cruz","14","1481","148102","Malama","none","09189376233","(078) 844 0929","www.asc.edu.ph"
"401840","SMAC","St. Matthew Academy of Cavite","stmatthew2015@yahoo.com",NULL,"Mrs. Belinda S. Madriaga","4","421","42103","Niog 1, Bacoor, Cavite","046 417 3348","0998-8511744","none",
"402128",,"Elizabeth Seton School - South","sru.south@ess.edu.ph",NULL,"Pilarcita M. Geluz","4","421","42109","Anabu II-D","471-6571","n/a","471-5445","www.ess.edu.ph"
"402366","SNDPA - LPH","Sto. Niño De Praga Academy of La Paz Homes II, Inc.","wilma_galicia@yahoo.com.ph",NULL,"Wilma U. Galicia, Ph.D","4","421","42122","La Paz Homes","443-3367","0917-800-3740",,
"402577","RILI","Rainbow Institute of Learning, Inc.","rili98@yahoo.com",NULL,"Daniel Ezra A. Añoso","4","434","43422","Rizal St.","559-0098",,"559-0098","rili98.blogspot.com"
"402851","H.D.I.C.S.","Holy Deliverance Integrated Christian School of Angono Rizal Inc.","holy_deliverance@yahoo.com",NULL,"Mrs. Ma. Theresa Dita Gracia A. Pitalbo","4","458","45801","4 A Macopa","9981494","09176105394","2954052","0"
"403075",,"Virgen del Pilar School","virgendps@gmail.com",NULL,"Sr. Rita Devasahayam","4","458","45808","Iloilo","997-7614","09984410697","997-7615","www.virgendelpilarschool.com"
"403145",,"Philsin College Rizal Inc.","sirgabs21@yahoo.com",NULL,"Mr. Noriel D. Gabales","4","458","45814","178","401-6834","09328573748","715-00-18",
"403274",,"Crest Christian School","crest_spc@yahoo.com",NULL,"Isabelita M. Ortega","4","434","43424","Lumang Kalsada","049-5611181","09194073976",,
"406943",,"Pasig Christian Academy","pasigchristianacademy@yahoo.com",NULL,"isagani c. masanga","13","1374","137403","198-D Dr. Sixto Antonio Avenue, Caniogan, Pasig City","6410034, 6424305, 6410120","09295220452","6424305, 6410120",
"415516","STMS","St. Thomas Montessori De San Mariano","st.thomas_desanmariano@yahoo.com",NULL,"ROSAL GO RODRIGUEZ","2","231","23131","ZONE 3, SAN MARIANO, ISABELA","n/a","09175257498","n/a","n/a"
"483517",,"St. Mary Goretti School","smgs.edu@gmail.com",NULL,"Zaida S. Zaide","13","1375","137501","Block 68 Lot 4 Katmon St. Amparo Village, Caloocan City","2630913","09154607270","none","www.smgs.weebly.com"
"402363","NDTM","Notre Dame of Trece Martires","notredametm@yahoo.com",NULL,"Erlou P. Penado","4","421","42122","Governor's Drive","046 419 2484","09778169416","046 419 2484",
"401210","BESTCAP","BESTCAP Career College,Inc.","bestcap98@yahoo.com.ph",NULL,"Fideliza J. Aglibot","3","369","36903","Malacampa, Camiling, Tarlac","(045)934-3293","09753330892","(045)934-3293","www.bestcap.com.ph"
"400077","SVC-AMAES","Sta. Veronica College","grrodriguez@amaes.edu.ph",NULL,"Ging-ging  R. Rodriguez","1","133","13303","NATIONAL HIGHWAY","(072) 6070906","09282585715","n/a","svcamaes2016-2017@gmail.com"
"404720","MACI-JKD","MACI-JOSE K. DEMETERIO LEARNING FOUNDATION, INC.","macijkdlearningfoundation@yahoo.com",NULL,"NARCISO D. LEYSON","8","864","86408","MACROHON, SOUTHERN LEYTE","N.A.","09216601716","N.A.","N.A."
"406039","STIP","Southern Technological Institute of the Philippines, Inc.","stip_registrar@yahoo.com",NULL,"ANITA A. LLORCA","16","1668","166803","Andres Soriano Ave., Mangagoy, Bislig City","86-8535005","09466544848",,
"400325","PUNP","Panpacific University North Philippines","info@punp.edu.ph",NULL,"Rhonda T. Padilla","1","155","15546","National Highway, San Vicente, Urdaneta City","075-6327867",,"075-6323039","www.punp.edu.ph"
"400414","SFC - Cabagan Campus","Saint Ferdinand College - Cabagan Campus","stferdinandcollege_cabagan@yahoo.com",NULL,"ESTRELLA L. LAGUNDI","2","231","23106","Don Francisco Albano  St.","n/a","09778314548","n/a","n/a"
"400435","CDNMS","Casa Del Niño Montessori School of Ilagan","rga423@yahoo.com",NULL,"ROSARIO G. ACIERTO","2","231","23114","Guinatan","624-0818","09177220423","624-0108",
"400491","n/a","St. Jerome's Academy of Bagabag, Inc.","netty_sja@yahoo.com/stjeromeacademy1951@gmail.com",NULL,"Rev. Fr. Restituto O. Valdez","2","250","25003","San Geronimo","09051285598","n/a","n/a","n/a"
"400628","SHS","Sunny Hillside School","sunnyhillsideschool@gmail.com",NULL,"Ricardo B. Latauan","3","308","30807","Purok VI","047-6120420","09266219623",,
"400780","LAMS","Lord's Angels Montessori School, Inc.","lams_annex@yahoo.com",NULL,"Princess M. Villano","3","314","31410","178 Dahlia St. Alido Hgts. Subd.","(044) 791-3281","0942-540-0292","(044) 670-2046",
"400806",,"Angelicum Academy of Heritage Marilao, Inc.","min_galc",NULL,"Ms. Maria Carmina S. Rosales","3","314","31411","Phase 5 Main Road Loma De Gato","044 - 2582237","09330131685",,
"400842",,"Nazarenus College & Hospital Foundation, Inc.",,NULL,"Corazon C. Vergara","3","314","31412","133","(004) 711 - 54 - 30",,"(004) 711 - 54 - 30",
"400875","GSMI","Gentle Shepherd Montessori","gentle.shepherd@yahoo.com",NULL,"RONALD G. GABRIEL","3","314","31415","#274 National Road","044-699-1034","09064321322",,
"400908","Liceo","Liceo de Pulilan Colleges Inc.","ldpc_the_registrar@yahoo.com",NULL,"Mrs. Olive P. castro","3","314","31418","Esguerra St.","(044) 326-0296","n/a","n/a","n/a"
"400956",,"Immaculate Heart of Mary Integrated School","ihmis-ramos@yahoo.com",NULL,"Leonora DR. Ramos","3","314","31423","Km 38 Bgy. Pulong Buhangin, Sta. Maria, Bulacan","044-641-1500","0932-698-3981",,
"400961",,"Liceo di San Lorenzo","admin@ldisl.edu.ph",NULL,"Allen Wisdom G. Alanis","3","314","31423","Km. 37","044-815-4505","09258885375","044-815-4505",
"400970",,"San Isidro Labrador Academy of Brgy Buenavista","sanisidrolabrador99@yahoo.com",NULL,"Ms. Maricel R. Arce","3","314","31423","106","9384542","09331779429",,
"401013",,"Charles Angel Montessori School","charlesangelmontessorischool_99@yahoo.com",NULL,"Marilyn A. Arcangel","3","349","34915","Brgy. Bagumbayan, Llanera","(044) 958-0949","09427182381",,
"401043","BMS","Brilliant Montessorians School","brilliantmontessorians@gmail.com",NULL,"Gena  Hernandez-Vallarta","3","349","34925","1406 Cecillio St.","9512273","0927-970-7460",,
"401102","LVCS","La Verdad Christian School, Inc.","lvccs_9805@yahoo.com",NULL,"Luzviminda E. Cruz, Ph. D.","3","354","35402","McArthur Highway","(045) 436-1487","+63922-846-3116",,
"401146","DHLCF","Dee Hwa Liong College Foundation","dhlcf1999@yahoo.com",NULL,"CARMELITA ANG DEE","3","354","35409","Sapang Maisac","(045) 323-5631",,"(045) 323-5631",
"401185","MMECSSI","Mother Mary Eugenie Center of Studies and Schools, Inc.","mothermaryeugenie@yahoo.com",NULL,"Frida S. Saclao","3","354","35414","Santo Domingo Minalin Pampanga","045-878-0477","09162254642","n/a","n/a"
"401234",,"Mayantoc Academy Inc.","mayantocacademy1999@gmail.com",NULL,"JIMMA D. SANTIAGO","3","369","36908","-",,"09212511297",,
"401253",,"St. Vincent School Foundation, Inc.","vincent.school@yahoo.com.ph",NULL,"Visitacion R. Pontanilla","3","369","36910","Legaspi St.","045 4912423","09985682214","none","none"
"401456",,"Paulette College, Inc.","paulette_college_edu@yahoo.com",NULL,"Anna Katrina Espanola Cruz","3","314","31420","Teacher's Village Area H","0447600313","09175715107",,
"401464","CSA","College of Saint Adela","csa_adela@yahoo.com",NULL,"Marina B. Reyes","3","314","31420","Daang Barrio","044-6912502","09177382879",,
"401662",,"Blue Isle Integrated School","biis98stb@yahoo.com",NULL,"Engr. Nestor J. Liquido, PME","4","410","41028","Filinvest, Blue Isle Subd., Sta. Maria","(043)784-3653","(0918)920-5645","(043)784-3653",
"401880",,"Asian Trinity School of Dasmariñas City","asiantrinityschool@gmail.com",NULL,"Melba Sison Malihan","4","421","42106","D. Mangubat Avenue, Burol Main, Dasmariñas City Cavite","416-4107","09175129469","n/a","n/a"
"401978","JHGCA","Jesus the Heart of God Christian Academy-Main","jhg_tgf@yahoo.com.ph",NULL,"Mary Anne P. Fernando","4","421","42106","Blk.59 lot 16-19, Mabuhay Homes 2000,","481-92-90","09175743648",,
"401988",,"Legacy of Wisdom Academy of Dasmarinas, Inc.","lwad_1999@yahoo.com.ph",NULL,"Nancy dela Rosa - Cruz","4","421","42106","B45 L8-18 P3 Golden City, Dasma 1","(046) 540-79-14","09217276081/09364708332",,
"402227","Gazellian College","Gazellian College Foundation, Inc.","gazelliancollege@yahoo.com",NULL,"Zenaida P. Mojica","4","421","42112","de Guia Street","046-5124235","0977-8250128","none","none"
"402737","PSCI","Parochial School of Catanauan, Inc.","psci_1999@yahoo.com.ph",NULL,"Sr. Celerina P. Talaugon, MCST","4","456","45610","Doña Carmen St.","(042) 315-8524","09289003777","n/a","none"
"403242","CLI","Christ the Lord Inst. Found. Lucena City, Inc.","christthelordi@yahoo.com",NULL,"Mrs. Luisita A. Abat","4","456","45624","Maharlika Highway","(042) 797-1844","09237212998","n/a","n/a"
"403317","CI","Calamba Institute, Inc.","ci@calambainstitute.net",NULL,"Dr.Livia Q. Perilla","4","434","43405","2061, Chipeco Avenue","(049) 545-2446","0917-596-1337","(049) 545-2446",
"403854",,"Tanchuling College Inc.","tanchulingcollege13@gmail.com",NULL,"Erlinda M. Malmis","5","505","50506","Jasmin St. Imperial Court Subdivision Phase II","(052) 480-6106 & 742-0098","09174350588/09272496103","(052) 480-6545","www.tanchuling.edu.ph"
"404197",,"College of St. John - Roxas","markofcris@yahoo.com",NULL,"Evita Regina V. Dabao","6","619","61914","Gov. Atila Balgos Avenue Banica Roxas City.","036-6212582 / 036-6215688","09189044409","036-6215688",
"404277","RCS","Royal Christian School","vfcornell@yahoo.com or rchristianschool@yahoo.com",NULL,"VERNA C. FLORES","7","712","71242","San Isidro District, Tagbilaran City, Bohol","(038)5106784","09434960105 (sun) or 09173190665",,
"404441","HCSI","Harvest Christian School International of Cebu","hcsinternational@yahoo.com",NULL,"Arturo Tangal","7","722","72217","Tres Borces Street","2329608",,,
"405385","SNCST","Sto. Niño College of Science & Technology Incorporated","sncst1999@yahoo.com",NULL,"Pelagia L. Morantte, Ed. D.","11","1123","112319","Bonifacio Street, Tagum City","(084) 655-6623","09202919773","(084) 655-6623","None"
"405516","PISD","Precious International School of Davao","pisdavao@yahoo.com",NULL,"Perla Pichon Kwan","11","1124","112402","Santos Cuyugan St. - Maple Ext., GSIS Heights, Matina, Davao","2972857","286-1806","082-2970041","www.pisdavao@yahoo.com"
"405552",,"Davao Jones Academy","davaojonesacademy@gmail.com",NULL,"DR. NESTORIA A. LIMOSNERO","11","1124","112402","KM. 6 DIVERSION RD. BUHANGIN, DAVAO CITY","241-1989",,"241-1827",
"405559","N/A","The Lamb of God SPED Academy (Buhangin)","lgsacademydc@yahoo.com",NULL,"ELNORA M. RAGANIT,M.Ed","11","1124","112402","Orchid Road Buhangin","082 - 3003176","None","082-2859688","none"
"406973","Arandia College","Arandia College, Inc.","arandia_academy_inc@yahoo.com",NULL,"Dr. Yolanda DC. Arandia","13","1376","137604","L1B1 F. Valarao St., Airport Vill.","822-4710 / 822-4711","0923-3936827","822-4710",
"406975",,"Blessed Luisa School, Inc.","blessed_luisa@yahoo.com",NULL,"Mr. Florencio D. Dinglas","13","1376","137604","96 San Gabriel, San Isidro","825-2736 / 794-3411","09185684876 / 09272490066","825-2736",
"407087","HRA","Holy Rosary Academy of Las Piñas","holyrosaryacademylpc@yahoo.com",NULL,"MA. THERESA M. GALANG","13","1376","137601","ST.JOSEPH AVE COR NAGA ROAD","820-8019/825-2027","09178558435","820-2723","www.hra.edu.ph"
"415534","WGLC","Wonderful Grace Learning Center","jaysan_007@yahoo.com.ph",NULL,"EROL R. RAMOS","2","231","23123","Luna, Quirino, Isabela","(078) 6621-929","09178258142","n/a","n/a"
"424130","SHVS","Sacred Heart Villa School ""Maria Schinina""","sacredheartvilla@yahoo.com",NULL,"Sr. Provvidenza T. Escobanez, SSC, Ed.D.","4","421","42118","181 Agunaldo Highway","(046) 414-0784","0917-524-4394","(046) 414-1229",
"424545","IFL","Institute for Foundational Learning, Inc","iflschool@yahoo.com.ph",NULL,"Roselle G. Malana","4","434","43404","Brgy. Isidro,  Cabuyao, laguna",,"09224623385",,
"439007",,"St. Lawrence Parochial School","st.lawrenceparochialschool@gmail.com",NULL,"Carmelita L. Buñi","6","619","61910","none","(036)621-9475","09309611717/09167941605","None","None"
"441002",,"Calvary Chapel Christian School Philippines, Inc.","ccbacolod@yahoo.com",NULL,"Marivic V. Raganas","18","1845","184501","Zone 1, Brgy. Handumanan, B.C.","034-4460769","09460599057/ 09952261771","None","www.ccbacolod.com"
"446513","ICA","Icthus Christian Academy Inc.","registrar.icthusacademy@gmail.com",NULL,"Teresita M. Carbonilla","7","712","71246","Col. M. Garces Street","518-2033","09267888379","n/a","n/a"
"482552","LDA","LUX DOMINE ACADEMY","luxdomineacademy.lda@gmail.com/mqaenglishchineseschool@yahoo.com",NULL,"Marilou Ong-Okamura","13","1374","137404","cor. Rd. 044 Dupax St. Matandang Balara Q.C","9321773;9527815, 433-3385","0917-5082933","Tel. fax 9321773","www.luxdomineacademy.com"
"482633",,"Del Carmen School of Veterans Quezon City","dcsvqc@yahoo.com",NULL,"ANTHONY VINCENT THOMAS M. BRAVO","13","1374","137404","Dove","990-3660","0917-3181938","N/A","N/A"
"486522","n/a","Schola de Vita Inc.","devitaschola@yahoo.com.ph/aldrin_mondido@yahoo.com",NULL,"GINA P. NISHINO","13","1376","137601","Blk 7 Lot 2b & 3 Rosal St. Mother Earth Subd. Las Piñas City","872-0787","n/a","875-6416","www.scholadevita.com"
"494005",,"NCD Integrated School, Inc.","ncdisi1999@yahoo.com",NULL,"Angel M. Duque","4","458","45802","#5 Road. 24, Cogeo Village","(02)7036203","09185947064","(02)6544899","www.facebook.com/NcdIntegratedSchoolInc"
"400593","APCAS","Asia Pacific College of Advanced Studies","apcasi@yahoo.com",NULL,"Flocerfida E. Ayangco","3","308","30803","A. H. Banzon Street","2376713","09988670812","2374347",
"465506","SCSM, Inc.","Sunbeam Christian School of Mati, Inc.","sunbeamcsm_99@yahoo.com",NULL,"ALEX B. BALGOS","11","1125","112509","SAINZ","(087) 811 5139","09105485997/09302717299",,
"404361","VA","Villacarlos Academy (Villacarlos Technical Institute)","villacarlosacademy@yahoo.com.ph",NULL,"Dr. Amelita V. Paradela","7","722","72228","Bunakan","406-7777","09176358561",,
"401833",,"Saint Francis of Assisi College","info@stfrancis.edu.ph",NULL,"Ma. Veronica C. Calubaquib","4","421","42103","96 Bayanan Bacoor Cavite","502-6289 / 502-6305","0910-567-3160","502-6289","www.stfrancis.edu.ph"
"402501",,"St. Vincent College of Cabuyao","inquiry_svcc@yahoo.com",NULL,"Marina A. Chavez","4","434","43404","#54","049-502-2353",,"049-502-2353",
"403090",,"Guardian Angel Academy","jadealba8@yahoo.com",NULL,"Elsa D. Abad","4","458","45811","St. Jude Street","9970039",,"9970040",
"403948","CILS","Conperey Integrated Learning School, Inc.","WeAreCONPEREY@hotmail.com",NULL,"Lilian R. Rey","6","604","60412","Caticlan","(036) 288-7053","09285514088","(036) 288-7053",
"404329","PSS","Passionist Sisters' School","psscatmon@yahoo.com.ph",NULL,"Remedios R. Duran","7","722","72216","Bagalnga, Flores, Catmon. Cebu","(032) 430 - 9486","0939 5333 275","(032) 430 - 9486",
"402444",,"Panorama Montessori School of Biñan","panoramabinan@yahoo.com",NULL,"Racquel M Asuncion","4","434","43403","National Highway Canlalay Binan Laguna","511 72 92",,"511 72 92","panoramabinan@yahoo.com"
"406351",,"Don Bosco School (Salesian Sisters), Inc.","dbsfmamanila@yahoo.com",NULL,"SR. TERESITA C. PADRON, FMA","13","1339","133906","3500 V. Mapa Extension","714-7791 to 93","0935-8133141 / 0929-3777004","714-7791 to 93 local 103","www.donboscomanila.edu.ph"
"402479",,"Lady of Rose Academy, Inc.","ladyofroseacademyinc@yahoo.com",NULL,"Aileen M. Bartido","4","434","43404","Blk 10 Lots 14, 16 & 17 Rosario Village, Sala, Cabuyao, Lagu","0495308084","09172586647",,
"402192",,"Southern Phils. Institute of Science & Technology","spist1999@yahoo.com.ph/jovylyn.florentino@yahoo.com",NULL,"Dr. Erlinda S. Manzanero","4","421","42109","Tia Maria Bldg., E. Aguinaldo Highway, Anabu II-A, Imus, Cav","(046)875-3458 /(046)471-2930","0922-840-4275","(046) 875-3458","none"
"404823","SMC","St. Mary's College of Labason, Inc","smclabason@yahoo.com",NULL,"S. MA. LEONORA P. ESPALLARDO, RVM","9","972","97205","QUEZ0N AVENUE","065-377-2169","09959127875",,
"400234",,"Red Arrow High School","highschool.redarrow@yahoo.com",NULL,"Mr. Rodel P. Tamondong","1","155","15536","Magsaysay","075-6324467","09204303013","6324467",
"404760","FGA","Fair Gems Academy Inc.","fga_catubig@ymail.com",NULL,"DR. RIZALINA H. ANGELES","8","848","84806","Catubig",,"09198171614",,
"404831","SJCSI","Saint Joseph College of Sindangan Incorporated","stjoseph_68@yahoo.com.ph",NULL,"EL BAROY JIMENEZ","9","972","97218","POBLACION","065-224-2710",,"065-224-2710",
"420052",,"Sacred Heart College of Science & Tech.","canda_lorena@yahoo.com",NULL,"Lorena  M.  Canda","3","369","36906","Caturay, Gerona, Tarlac",,"09289564185",,
"425009",,"Rizal Marine & Technocomputer College","rmtc2000_infanta@yahoo.com",NULL,"PRESENTACION S. PUJEDA","4","456","45620","San Marcos","042 535 3284","09184195994","042 535 3284","N/A"
"428528","SJPEFI","Sts. John & Paul Educational Foundation, Inc.","larrozaedmundo@yahoo.com.ph",NULL,"Edmundo A. Larroza Jr.","4","434","43405","Halang, Calamba City","(049)306-2039","09152489592","(049)834-6733","n/a"
"453001","CSJS","Colegio de San Juan Samar, Inc.","csjs.2002@gmail.com",NULL,"Eufemia A. Jatap","8","848","84811","Feeder Road, Libertad",,"09185327823",,
"455502",,"Riverside Community School","spenc_04@yahoo.com.ph",NULL,"DR. ROMEO E. DELGADO","9","972","97223","La Libertad","09189351428","09177076925",,
"455503",,"Southern Peninsula College","spenc_04@yahoo.com.ph",NULL,"DR. ROMEO E. DELGADO","9","972","97205","Corner Padre Zamora, Labiano Sts.",,"09177076925",,
"455505",,"Coronado Bay Academy, Inc.","spenc_04@yahoo.com.ph",NULL,"RICO P. MANAYON","9","972","97224","DICULOM",".","09177076925",,
"482567",,"J.P. Sioson General Hospital and Colleges, Inc.","florzserrano_yahoo.com",NULL,"Flordeliza Z. Serrano","13","1374","137404","Bukidnon","927-5643 local 39","0917-618201","927-3683","N/A"
"400165",,"JN Montessori and High School Inc.","jnmhighschool@yahoo.com",NULL,"Ma. Josephine Muyalde","1","155","15522","Ramos St.","653-1138","09159815763",,
